,maxtempC,mintempC,uvIndex,HeatIndexC,WindGustKmph,humidity,tempC,windspeedKmph,Brent_Prices,Henry_Hub_Price,WTI_Prices,elec_price
2021-08-18 05:00:00,20,11,4,12,33,79,12,22,68.29964258812808,3.847547470510817,65.04897562021961,65.72
2021-08-18 06:00:00,20,11,4,13,32,78,13,22,68.22974727921456,3.8451475260565435,64.98301117837542,80.04
2021-08-18 07:00:00,20,11,4,14,31,72,14,23,68.15724402812135,3.842777768750123,64.91579354790184,95.97
2021-08-18 08:00:00,20,11,4,15,30,67,15,23,68.08213283484844,3.840438198591557,64.8473227287989,98.1
2021-08-18 09:00:00,20,11,4,17,30,61,17,24,68.00441369939581,3.838128815580846,64.77759872106658,96.52
2021-08-18 10:00:00,20,11,4,17,30,60,17,24,67.92408662176348,3.8358496197179885,64.70662152470489,97.2
2021-08-18 11:00:00,20,11,4,18,30,59,18,25,67.84115160195145,3.8336006110029857,64.63439113971383,95.92
2021-08-18 12:00:00,20,11,4,18,31,58,18,25,67.75560863995969,3.8313817894358366,64.56090756609338,83.72
2021-08-18 13:00:00,20,11,4,19,31,58,19,25,67.66936278019072,3.8293521096820795,64.48692527627719,72.54
2021-08-18 14:00:00,20,11,4,19,32,58,19,25,67.58431906704703,3.8276705264072493,64.4131987426989,68.01
2021-08-18 15:00:00,20,11,4,20,32,58,20,26,67.50047750052862,3.826337039611347,64.33972796535849,66.75
2021-08-18 16:00:00,20,11,4,19,32,59,19,24,67.41783808063545,3.8253516492943733,64.26651294425598,66.77
2021-08-18 17:00:00,20,11,4,19,32,60,19,23,67.33640080736755,3.824714355456328,64.19355367939136,75.04
2021-08-18 18:00:00,20,11,4,19,31,62,19,21,67.25616568072496,3.824425158097212,64.12085017076464,88.38
2021-08-18 19:00:00,20,11,4,18,30,65,18,19,67.17713270070763,3.8244840572170222,64.0484024183758,96.0
2021-08-18 20:00:00,20,11,4,17,29,69,17,17,67.09930186731555,3.8248910528157616,63.97621042222486,95.74
2021-08-18 21:00:00,20,11,4,16,27,73,16,15,67.02267318054876,3.8256461448934287,63.90427418231181,87.71
2021-08-18 22:00:00,20,11,4,15,28,78,15,15,66.94724664040723,3.8267493334500244,63.83259369863665,80.0
2021-08-18 23:00:00,20,11,4,15,28,83,15,15,66.87302224689097,3.8282006184855484,63.761168971199375,66.99
2021-08-19 00:00:00,21,14,4,14,29,89,14,14,66.8,3.83,63.69,65.6
2021-08-19 01:00:00,21,14,4,14,29,89,14,15,66.72817989973429,3.83214747799338,63.61908678503851,64.69
2021-08-19 02:00:00,21,14,4,14,29,90,14,16,66.65756194609384,3.8346430524656885,63.54842932631492,62.69
2021-08-19 03:00:00,21,14,4,14,29,91,14,16,66.58814613907867,3.8374867234169248,63.47802762382922,61.01
2021-08-19 04:00:00,21,14,4,14,29,89,14,17,66.51993247868877,3.840678490847089,63.4078816775814,60.54
2021-08-19 05:00:00,21,14,4,14,29,86,14,18,66.45292096492413,3.8442183547561815,63.33799148757147,66.01
2021-08-19 06:00:00,21,14,4,15,28,84,15,19,66.3871115977848,3.8481063151442023,63.26835705379945,83.9
2021-08-19 07:00:00,21,14,4,16,29,77,16,21,66.3225043772707,3.8523423720111514,63.198978376265316,99.03
2021-08-19 08:00:00,21,14,4,17,29,71,17,23,66.25909930338189,3.856926525357028,63.129855454969075,102.02
2021-08-19 09:00:00,21,14,4,18,30,64,18,24,66.19689637611836,3.861858775181834,63.060988289910725,94.27
2021-08-19 10:00:00,21,14,4,19,30,61,19,25,66.13589559548006,3.8671391214855664,62.99237688109025,89.91
2021-08-19 11:00:00,21,14,4,19,31,58,19,25,66.07609696146707,3.8727675642682287,62.92402122850767,90.74
2021-08-19 12:00:00,21,14,4,20,31,55,20,26,66.01750047407936,3.8787441035298182,62.85592133216299,92.72
2021-08-19 13:00:00,21,14,4,20,29,54,20,24,65.96081370232939,3.8848075302423823,62.78940586176049,94.14
2021-08-19 14:00:00,21,14,4,20,28,54,20,22,65.90674421522976,3.890696635377968,62.72580348700446,89.9
2021-08-19 15:00:00,21,14,4,21,26,53,21,21,65.85529201278042,3.8964114189365757,62.6651142078949,89.93
2021-08-19 16:00:00,21,14,4,20,25,56,20,19,65.8064570949814,3.9019518809182037,62.607338024431805,91.93
2021-08-19 17:00:00,21,14,4,20,23,59,20,17,65.76023946183265,3.907318021322854,62.55247493661519,100.51
2021-08-19 18:00:00,21,14,4,19,22,62,19,15,65.71663911333424,3.9125098401505256,62.50052494444505,114.94
2021-08-19 19:00:00,21,14,4,19,20,64,19,13,65.67565604948611,3.9175273374012174,62.45148804792136,126.78
2021-08-19 20:00:00,21,14,4,18,19,66,18,12,65.63729027028828,3.922370513074931,62.40536424704415,128.12
2021-08-19 21:00:00,21,14,4,18,17,69,18,11,65.60154177574076,3.927039367171666,62.362153541813406,119.61
2021-08-19 22:00:00,21,14,4,18,16,70,18,10,65.56841056584354,3.931533899691422,62.321855932229134,110.07
2021-08-19 23:00:00,21,14,4,17,15,72,17,10,65.53789664059663,3.935854110634201,62.28447141829134,100.0
2021-08-20 00:00:00,22,17,4,17,14,74,17,9,65.51,3.94,62.25,95.0
2021-08-20 01:00:00,22,17,4,17,15,74,17,9,65.4847206440537,3.9439715677888203,62.21844167735514,86.22
2021-08-20 02:00:00,22,17,4,17,15,75,17,9,65.46205857275768,3.9477688140006615,62.18979645035675,83.73
2021-08-20 03:00:00,22,17,4,17,15,75,17,9,65.44201378611197,3.951391738635525,62.164064319004815,83.2
2021-08-20 04:00:00,22,17,4,17,14,75,17,9,65.42458628411657,3.9548403416934095,62.14124528329937,83.96
2021-08-20 05:00:00,22,17,4,17,14,76,17,9,65.40977606677147,3.9581146231743145,62.121339343240386,88.66
2021-08-20 06:00:00,22,17,4,17,13,76,17,8,65.39758313407667,3.961214583078242,62.10434649882788,103.08
2021-08-20 07:00:00,22,17,4,17,13,74,17,8,65.38800748603217,3.9641402214051906,62.09026675006183,118.92
2021-08-20 08:00:00,22,17,4,18,12,71,18,8,65.38104912263798,3.96689153815516,62.07910009694226,124.67
2021-08-20 09:00:00,22,17,4,18,12,69,18,8,65.37670804389408,3.9694685333281514,62.07084653946916,114.0
2021-08-20 10:00:00,22,17,4,20,12,63,19,9,65.37498424980049,3.9718712069241633,62.06550607764251,106.99
2021-08-20 11:00:00,22,17,4,21,12,58,21,10,65.37587774035721,3.9740995589431978,62.06307871146235,105.0
2021-08-20 12:00:00,22,17,4,23,13,52,22,11,65.37938851556422,3.976153589385252,62.06356444092866,99.11
2021-08-20 13:00:00,22,17,4,23,13,51,22,10,65.38551657542155,3.9780332982503297,62.06696326604145,90.0
2021-08-20 14:00:00,22,17,4,24,12,50,22,10,65.39426191992916,3.9797386855384267,62.073275186800686,85.18
2021-08-20 15:00:00,22,17,4,25,12,50,22,10,65.4056245490871,3.9812697512495463,62.0825002032064,84.81
2021-08-20 16:00:00,22,17,4,24,12,51,22,9,65.41960446289532,3.9826264953836867,62.09463831525859,90.01
2021-08-20 17:00:00,22,17,4,23,11,53,21,8,65.43620166135383,3.983808917940848,62.10968952295724,103.31
2021-08-20 18:00:00,22,17,4,22,10,55,21,6,65.45541614446267,3.984817018921031,62.127653826302364,113.27
2021-08-20 19:00:00,22,17,4,21,10,57,20,6,65.4772479122218,3.9856507983242353,62.14853122529395,125.21
2021-08-20 20:00:00,22,17,4,20,9,58,19,5,65.50169696463124,3.9863102561504613,62.17232171993203,126.14
2021-08-20 21:00:00,22,17,4,19,8,60,19,4,65.52876330169099,3.9867953923997086,62.19902531021656,124.93
2021-08-20 22:00:00,22,17,4,18,8,66,18,4,65.55844692340101,3.9871062070719763,62.22864199614755,110.69
2021-08-20 23:00:00,22,17,4,17,9,71,17,4,65.59074782976136,3.9872427001672657,62.261171777725025,106.0
2021-08-21 00:00:00,27,15,6,17,9,77,17,5,65.625666020772,3.9872048716855777,62.29661465494898,102.51
2021-08-21 01:00:00,27,15,6,16,10,78,16,5,65.66320149643295,3.986992721626909,62.33497062781939,95.2
2021-08-21 02:00:00,27,15,6,16,11,79,16,5,65.70335425674419,3.986606249991263,62.37623969633627,88.52
2021-08-21 03:00:00,27,15,6,15,12,81,15,6,65.74612430170575,3.9860454567786383,62.42042186049963,83.31
2021-08-21 04:00:00,27,15,6,16,11,78,16,6,65.7915116313176,3.9853103419890346,62.46751712030944,81.41
2021-08-21 05:00:00,27,15,6,16,10,76,16,6,65.83951624557977,3.9844009056224525,62.51752547576574,82.17
2021-08-21 06:00:00,27,15,6,17,9,73,17,6,65.89013814449223,3.983317147678892,62.570446926868506,90.2
2021-08-21 07:00:00,27,15,6,19,9,68,18,6,65.94337732805498,3.9820590681583514,62.62628147361772,93.11
2021-08-21 08:00:00,27,15,6,20,8,62,20,6,65.99923379626806,3.9806266670608332,62.68502911601344,96.43
2021-08-21 09:00:00,27,15,6,22,8,57,21,6,66.05770754913144,3.9790199443863363,62.74668985405562,92.4
2021-08-21 10:00:00,27,15,6,23,8,53,22,7,66.1187985866451,3.977238900134861,62.81126368774425,81.95
2021-08-21 11:00:00,27,15,6,24,9,48,23,7,66.18250690880907,3.9752835343064064,62.878750617079355,79.11
2021-08-21 12:00:00,27,15,6,25,9,44,25,8,66.24883251562335,3.9731538469009733,62.94915064206094,78.79
2021-08-21 13:00:00,27,15,6,26,9,42,25,8,66.31676486238263,3.970965280102174,63.02109518765661,77.06
2021-08-21 14:00:00,27,15,6,26,9,40,26,8,66.38529340438168,3.9688332760936236,63.09321567883405,76.59
2021-08-21 15:00:00,27,15,6,26,9,38,27,8,66.45441814162048,3.9667578348753194,63.165512115593216,78.06
2021-08-21 16:00:00,27,15,6,26,9,41,26,7,66.52413907409904,3.964738956447263,63.23798449793411,79.99
2021-08-21 17:00:00,27,15,6,26,9,43,25,6,66.59445620181732,3.9627766408094516,63.31063282585672,95.27
2021-08-21 18:00:00,27,15,6,26,9,45,25,6,66.66536952477539,3.9608708879618906,63.38345709936111,107.92
2021-08-21 19:00:00,27,15,6,24,14,49,23,8,66.73687904297317,3.9590216979045754,63.45645731844722,112.08
2021-08-21 20:00:00,27,15,6,23,18,53,22,9,66.80898475641071,3.957229070637507,63.52963348311505,112.17
2021-08-21 21:00:00,27,15,6,21,22,58,21,11,66.88168666508801,3.9554930061606868,63.60298559336464,108.0
2021-08-21 22:00:00,27,15,6,20,22,61,20,11,66.95498476900504,3.953813504474114,63.67651364919596,106.0
2021-08-21 23:00:00,27,15,6,19,22,65,19,11,67.02887906816183,3.952190565577787,63.75021765060901,96.86
2021-08-22 00:00:00,24,16,6,18,22,69,18,11,67.10336956255837,3.950624189471709,63.82409759760381,84.91
2021-08-22 01:00:00,24,16,6,18,22,70,18,11,67.17845625219466,3.9491143761558773,63.89815349018034,78.9
2021-08-22 02:00:00,24,16,6,18,21,70,18,10,67.2541391370707,3.947661125630293,63.9723853283386,74.99
2021-08-22 03:00:00,24,16,6,18,21,70,18,10,67.33041821718649,3.946264437894956,64.04679311207862,72.18
2021-08-22 04:00:00,24,16,6,18,20,70,18,10,67.40729349254202,3.944924312949867,64.12137684140036,70.05
2021-08-22 05:00:00,24,16,6,18,19,71,18,10,67.48476496313731,3.9436407507950237,64.19613651630384,67.32
2021-08-22 06:00:00,24,16,6,18,18,72,18,10,67.56283262897233,3.942413751430429,64.27107213678906,67.9
2021-08-22 07:00:00,24,16,6,20,18,71,19,11,67.64149649004712,3.9412433148560813,64.34618370285601,70.27
2021-08-22 08:00:00,24,16,6,21,17,70,20,11,67.72075654636166,3.9401294410719814,64.4214712145047,74.47
2021-08-22 09:00:00,24,16,6,23,16,69,21,11,67.80061279791593,3.9390721300781273,64.49693467173513,76.84
2021-08-22 10:00:00,24,16,6,24,17,65,22,12,67.88106524470996,3.938071381874521,64.57257407454728,76.16
2021-08-22 11:00:00,24,16,6,24,17,61,23,14,67.96211388674374,3.9371271964611627,64.6483894229412,77.31
2021-08-22 12:00:00,24,16,6,25,18,57,24,15,68.04375872401727,3.9362395738380505,64.72438071691683,76.44
2021-08-22 13:00:00,24,16,6,24,22,61,23,16,68.12599975653055,3.9354085140051867,64.8005479564742,71.2
2021-08-22 14:00:00,24,16,6,23,25,66,22,18,68.20883698428355,3.9346340169625695,64.87689114161331,68.8
2021-08-22 15:00:00,24,16,6,22,29,70,22,19,68.29227040727633,3.9339160827102004,64.95341027233418,66.88
2021-08-22 16:00:00,24,16,6,21,26,76,21,17,68.37630002550885,3.9332547112480776,65.03010534863675,68.93
2021-08-22 17:00:00,24,16,6,19,23,81,19,15,68.46092583898111,3.932649902576202,65.10697637052108,81.34
2021-08-22 18:00:00,24,16,6,18,20,87,18,13,68.54614784769315,3.9321016566945746,65.18402333798714,87.99
2021-08-22 19:00:00,24,16,6,18,18,89,18,11,68.63196605164491,3.9316099736031935,65.26124625103495,95.0
2021-08-22 20:00:00,24,16,6,17,16,91,17,10,68.71838045083643,3.9311748533020605,65.3386451096645,97.96
2021-08-22 21:00:00,24,16,6,16,15,94,16,9,68.8053910452677,3.9307962957911746,65.41621991387575,95.48
2021-08-22 22:00:00,24,16,6,16,17,93,16,10,68.89299783493871,3.930474301070536,65.49397066366876,90.1
2021-08-22 23:00:00,24,16,6,16,19,93,16,11,68.98120081984948,3.9302088691401447,65.57189735904352,81.95
2021-08-23 00:00:00,21,14,4,15,21,93,15,12,69.07,3.93,65.65,76.15
2021-08-23 01:00:00,21,14,4,15,21,93,15,11,69.15939537539026,3.9298476936501032,65.72827858653824,75.93
2021-08-23 02:00:00,21,14,4,15,21,93,15,11,69.24938694602025,3.929751950090453,65.80673311865819,75.7
2021-08-23 03:00:00,21,14,4,14,21,93,14,11,69.33997471189002,3.9297127693210507,65.88536359635988,73.52
2021-08-23 04:00:00,21,14,4,15,20,92,15,11,69.43115867299954,3.9297301513418956,65.96417001964332,75.8
2021-08-23 05:00:00,21,14,4,15,19,90,15,12,69.52293882934879,3.9298040961529876,66.04315238850847,78.33
2021-08-23 06:00:00,21,14,4,15,18,88,15,12,69.61531518093781,3.929934603754328,66.1223107029554,94.36
2021-08-23 07:00:00,21,14,4,16,17,83,16,11,69.70828772776656,3.930121674145914,66.20164496298403,111.29
2021-08-23 08:00:00,21,14,4,17,15,78,17,11,69.80185646983504,3.930365307327748,66.28115516859442,115.93
2021-08-23 09:00:00,21,14,4,18,13,74,18,10,69.89602140714331,3.9306655032998292,66.36084131978654,114.18
2021-08-23 10:00:00,21,14,4,19,13,70,19,10,69.99078253969131,3.9310222620621573,66.4407034165604,106.98
2021-08-23 11:00:00,21,14,4,20,12,67,20,10,70.08613986747906,3.931435583614733,66.52074145891599,103.47
2021-08-23 12:00:00,21,14,4,21,12,64,21,10,70.18209339050657,3.9319054679575562,66.60095544685333,99.44
2021-08-23 13:00:00,21,14,4,20,15,66,20,12,70.27746228311037,3.9324877763565245,66.68080894247325,94.0
2021-08-23 14:00:00,21,14,4,20,19,68,20,15,70.371065719627,3.933238370077535,66.75976550787662,85.69
2021-08-23 15:00:00,21,14,4,20,23,70,20,17,70.46290370005651,3.93415724912059,66.83782514306345,83.95
2021-08-23 16:00:00,21,14,4,18,24,74,18,18,70.55297622439883,3.9352444134856857,66.91498784803372,83.95
2021-08-23 17:00:00,21,14,4,17,26,78,17,19,70.64128329265402,3.936499863172825,66.99125362278743,94.96
2021-08-23 18:00:00,21,14,4,16,28,82,16,20,70.72782490482204,3.937923598182007,67.06662246732459,105.0
2021-08-23 19:00:00,21,14,4,16,28,85,16,20,70.81260106090292,3.939515618513232,67.14109438164519,114.18
2021-08-23 20:00:00,21,14,4,15,29,87,15,20,70.89561176089664,3.9412759241665003,67.21466936574927,110.99
2021-08-23 21:00:00,21,14,4,14,29,90,14,21,70.97685700480322,3.9432045151418116,67.28734741963677,102.08
2021-08-23 22:00:00,21,14,4,13,27,89,13,18,71.05633679262263,3.945301391439165,67.35912854330773,93.92
2021-08-23 23:00:00,21,14,4,12,25,89,11,16,71.1340511243549,3.947566553058561,67.43001273676214,83.1
2021-08-24 00:00:00,19,10,5,11,23,88,10,14,71.21,3.95,67.5,80.75
2021-08-24 01:00:00,19,10,5,10,23,90,10,13,71.28418341955796,3.9526017322634823,67.56909033302128,78.64
2021-08-24 02:00:00,19,10,5,10,23,92,10,13,71.35660138302876,3.9553717498490073,67.63728373582603,78.36
2021-08-24 03:00:00,19,10,5,10,23,94,10,13,71.4272538904124,3.958310052756575,67.70458020841423,78.83
2021-08-24 04:00:00,19,10,5,11,22,93,11,13,71.4961409417089,3.9614166409861857,67.77097975078588,80.18
2021-08-24 05:00:00,19,10,5,11,21,91,11,13,71.56326253691824,3.964691514537839,67.83648236294097,84.85
2021-08-24 06:00:00,19,10,5,11,19,90,11,13,71.62861867604043,3.968134673411536,67.90108804487953,100.08
2021-08-24 07:00:00,19,10,5,12,18,87,12,12,71.69220935907546,3.9717461176072737,67.96479679660149,110.1
2021-08-24 08:00:00,19,10,5,12,18,84,12,12,71.75403458602334,3.975525847125056,68.02760861810694,121.78
2021-08-24 09:00:00,19,10,5,13,17,82,13,12,71.81409435688407,3.9794738619648813,68.08952350939583,106.97
2021-08-24 10:00:00,19,10,5,14,17,79,14,12,71.87238867165763,3.983590162126749,68.15054147046817,101.0
2021-08-24 11:00:00,19,10,5,14,17,76,14,13,71.92891753034407,3.9878747476106593,68.21066250132395,96.0
2021-08-24 12:00:00,19,10,5,15,17,73,15,13,71.98368093294333,3.9923276184166125,68.26988660196318,88.0
2021-08-24 13:00:00,19,10,5,16,17,66,16,13,72.03401821147392,3.9967481611890023,68.32564005535293,81.72
2021-08-24 14:00:00,19,10,5,18,18,59,18,14,72.0772686979544,4.00093576257222,68.37534914446023,80.21
2021-08-24 15:00:00,19,10,5,19,19,52,19,14,72.11343239238468,4.004890422566268,68.41901386928514,81.31
2021-08-24 16:00:00,19,10,5,19,20,53,19,14,72.14250929476478,4.0086121411711435,68.45663422982759,87.77
2021-08-24 17:00:00,19,10,5,18,22,54,18,13,72.16449940509476,4.012100918386849,68.48821022608763,102.7
2021-08-24 18:00:00,19,10,5,18,23,55,18,13,72.17940272337458,4.015356754213384,68.51374185806525,109.38
2021-08-24 19:00:00,19,10,5,17,23,57,17,12,72.18721924960421,4.018379648650747,68.53322912576043,122.41
2021-08-24 20:00:00,19,10,5,16,23,60,16,12,72.1879489837837,4.021169601698939,68.5466720291732,119.24
2021-08-24 21:00:00,19,10,5,15,22,62,15,11,72.181591925913,4.023726613357961,68.55407056830354,106.27
2021-08-24 22:00:00,19,10,5,14,21,66,14,10,72.16814807599218,4.026050683627812,68.55542474315145,100.0
2021-08-24 23:00:00,19,10,5,14,19,69,14,9,72.14761743402117,4.028141812508491,68.55073455371694,89.59
2021-08-25 00:00:00,22,13,5,13,17,72,13,9,72.12,4.03,68.54,82.89
2021-08-25 01:00:00,22,13,5,13,15,73,13,8,72.08529577392869,4.031625246102338,68.52322108200063,81.48
2021-08-25 02:00:00,22,13,5,13,12,74,13,6,72.04350475580722,4.033017550815504,68.50039779971885,81.21
2021-08-25 03:00:00,22,13,5,13,10,75,13,5,71.99462694563556,4.0341769141395,68.47153015315465,81.18
2021-08-25 04:00:00,22,13,5,13,9,74,13,5,71.93866234341375,4.035103336074324,68.43661814230799,80.21
2021-08-25 05:00:00,22,13,5,14,8,73,14,5,71.87561094914179,4.035796816619978,68.39566176717894,86.04
2021-08-25 06:00:00,22,13,5,14,6,72,14,5,71.80547276281968,4.036257355776462,68.34866102776745,101.31
2021-08-25 07:00:00,22,13,5,15,8,67,15,6,71.72824778444738,4.036484953543773,68.29561592407352,107.28
2021-08-25 08:00:00,22,13,5,16,9,63,16,7,71.64393601402493,4.036479609921914,68.23652645609718,106.94
2021-08-25 09:00:00,22,13,5,17,10,58,17,9,71.55253745155233,4.036241324910884,68.17139262383843,95.12
2021-08-25 10:00:00,22,13,5,19,12,54,19,11,71.45405209702956,4.035770098510683,68.10021442729723,84.46
2021-08-25 11:00:00,22,13,5,21,14,50,20,12,71.34847995045662,4.035065930721311,68.02299186647362,81.73
2021-08-25 12:00:00,22,13,5,22,17,46,21,14,71.23582101183354,4.034128821542768,67.93972494136759,75.33
2021-08-25 13:00:00,22,13,5,23,19,45,21,16,71.12363678137943,4.033412145398353,67.85701739207587,70.26
2021-08-25 14:00:00,22,13,5,24,22,44,22,18,71.01948875931342,4.033369276711366,67.78147295869528,64.66
2021-08-25 15:00:00,22,13,5,24,24,43,22,19,70.92337694563555,4.0340002154818055,67.71309164122579,65.57
2021-08-25 16:00:00,22,13,5,23,27,48,21,19,70.8353013403458,4.035304961709674,67.65187343966737,72.16
2021-08-25 17:00:00,22,13,5,22,29,53,21,19,70.75526194344415,4.037283515394968,67.5978183540201,81.1
2021-08-25 18:00:00,22,13,5,20,31,58,20,19,70.68325875493065,4.039935876537691,67.55092638428393,90.79
2021-08-25 19:00:00,22,13,5,19,32,62,19,19,70.61929177480523,4.0432620451378405,67.51119753045883,94.24
2021-08-25 20:00:00,22,13,5,19,32,65,18,19,70.56336100306795,4.047262021195418,67.47863179254486,96.0
2021-08-25 21:00:00,22,13,5,18,32,69,18,19,70.5154664397188,4.051935804710422,67.45322917054199,91.91
2021-08-25 22:00:00,22,13,5,17,31,73,17,20,70.47560808475772,4.0572833956828545,67.43498966445023,81.73
2021-08-25 23:00:00,22,13,5,17,30,76,17,20,70.44378593818482,4.063304794112713,67.42391327426955,74.31
2021-08-26 00:00:00,18,13,4,16,30,79,16,20,70.42,4.07,67.42,74.1
2021-08-26 01:00:00,18,13,4,15,31,80,15,21,70.4042502702033,4.077369013344715,67.42324984164154,71.05
2021-08-26 02:00:00,18,13,4,15,32,81,15,22,70.39653674879473,4.085411834146856,67.43366279919418,70.98
2021-08-26 03:00:00,18,13,4,14,33,82,14,23,70.39685943577426,4.094128462406426,67.45123887265794,69.95
2021-08-26 04:00:00,18,13,4,14,31,83,14,21,70.40521833114192,4.103518898123422,67.4759780620328,71.95
2021-08-26 05:00:00,18,13,4,13,29,84,13,20,70.42161343489771,4.113583141297846,67.50788036731875,78.1
2021-08-26 06:00:00,18,13,4,13,27,86,13,18,70.44604474704161,4.124321191929697,67.5469457885158,96.07
2021-08-26 07:00:00,18,13,4,14,26,79,14,19,70.47851226757362,4.135733050018976,67.59317432562398,112.0
2021-08-26 08:00:00,18,13,4,15,25,72,15,20,70.51901599649375,4.147818715565682,67.64656597864324,124.65
2021-08-26 09:00:00,18,13,4,17,24,65,17,20,70.56755593380201,4.160578188569817,67.70712074757363,113.35
2021-08-26 10:00:00,18,13,4,17,27,62,17,23,70.6241320794984,4.1740114690313765,67.7748386324151,104.23
2021-08-26 11:00:00,18,13,4,18,31,58,18,25,70.68874443358287,4.188118556950365,67.84971963316767,102.35
2021-08-26 12:00:00,18,13,4,18,35,55,18,27,70.76139299605549,4.202899452326781,67.93176374983136,100.15
2021-08-26 13:00:00,18,13,4,18,33,55,18,26,70.84207776691622,4.21777896642088,68.01656114774738,91.62
2021-08-26 14:00:00,18,13,4,18,31,55,18,25,70.93079874616507,4.23218191049292,68.099701992257,85.56
2021-08-26 15:00:00,18,13,4,18,30,55,18,23,71.02755593380202,4.246108284542898,68.18118628336018,82.22
2021-08-26 16:00:00,18,13,4,17,27,56,17,21,71.1323493298271,4.259558088570817,68.26101402105694,79.85
2021-08-26 17:00:00,18,13,4,17,24,57,17,19,71.2451789342403,4.272531322576676,68.33918520534729,91.21
2021-08-26 18:00:00,18,13,4,17,22,59,17,16,71.36604474704163,4.2850279865604755,68.41569983623121,100.91
2021-08-26 19:00:00,18,13,4,16,23,61,16,16,71.49494676823106,4.297048080522212,68.49055791370873,107.63
2021-08-26 20:00:00,18,13,4,15,23,64,15,16,71.63188499780861,4.30859160446189,68.56375943777982,109.0
2021-08-26 21:00:00,18,13,4,14,24,67,14,17,71.77685943577428,4.3196585583795075,68.6353044084445,102.91
2021-08-26 22:00:00,18,13,4,13,25,73,13,16,71.92987008212806,4.330248942275066,68.70519282570274,95.92
2021-08-26 23:00:00,18,13,4,13,26,78,13,16,72.09091693686997,4.340362756148563,68.77342468955457,87.04
2021-08-27 00:00:00,13,6,4,12,28,84,12,16,72.26,4.35,68.84,87.12
2021-08-27 01:00:00,13,6,4,12,29,84,12,17,72.26,4.359160673829376,68.90491875703898,80.72
2021-08-27 02:00:00,13,6,4,12,30,83,12,18,72.26,4.367844777636693,68.96818096067156,79.74
2021-08-27 03:00:00,13,6,4,12,31,83,12,19,72.26,4.376052311421949,69.02978661089772,78.48
2021-08-27 04:00:00,13,6,4,11,30,85,11,20,72.26,4.383783275185145,69.08973570771747,78.09
2021-08-27 05:00:00,13,6,4,11,30,88,11,20,72.26,4.391037668926281,69.14802825113078,83.98
2021-08-27 06:00:00,13,6,4,11,30,91,11,20,72.26,4.397815492645357,69.20466424113768,101.63
2021-08-27 07:00:00,13,6,4,11,30,92,11,20,72.26,4.404116746342372,69.25964367773814,113.0
2021-08-27 08:00:00,13,6,4,11,30,92,11,21,72.26,4.409941430017328,69.31296656093222,117.19
2021-08-27 09:00:00,13,6,4,11,30,93,11,21,72.26,4.415289543670223,69.36463289071985,108.97
2021-08-27 10:00:00,13,6,4,12,27,92,12,19,72.26,4.420161087301057,69.41464266710108,104.82
2021-08-27 11:00:00,13,6,4,12,24,92,12,17,72.26,4.424556060909832,69.46299589007587,102.54
2021-08-27 12:00:00,13,6,4,13,21,91,13,15,72.26,4.428474464496547,69.50969255964426,99.59
2021-08-27 13:00:00,13,6,4,13,16,91,13,12,72.26,4.431916298061201,69.55473267580624,91.9
2021-08-27 14:00:00,13,6,4,13,12,91,13,9,72.26,4.4348815616037935,69.59811623856176,84.31
2021-08-27 15:00:00,13,6,4,13,8,91,13,6,72.26,4.437370255124328,69.6398432479109,82.32
2021-08-27 16:00:00,13,6,4,13,8,91,12,6,72.26,4.439382378622802,69.6799137038536,84.8
2021-08-27 17:00:00,13,6,4,13,8,90,11,6,72.26,4.4409179320992145,69.71832760638989,96.6
2021-08-27 18:00:00,13,6,4,14,8,89,11,6,72.26,4.4419769155535676,69.75508495551975,104.8
2021-08-27 19:00:00,13,6,4,12,10,91,9,6,72.26,4.442559328985861,69.7901857512432,113.74
2021-08-27 20:00:00,13,6,4,10,12,93,7,7,72.26,4.442665172396093,69.82362999356025,113.07
2021-08-27 21:00:00,13,6,4,9,14,95,6,8,72.26,4.442294445784266,69.85541768247083,104.8
2021-08-27 22:00:00,13,6,4,9,13,95,7,7,72.26,4.441447149150378,69.88554881797504,99.9
2021-08-27 23:00:00,13,6,4,10,11,95,9,6,72.26,4.4401232824944294,69.9140234000728,89.67
2021-08-28 00:00:00,19,10,4,11,10,95,11,5,72.26,4.438322845816421,69.94084142876417,88.75
2021-08-28 01:00:00,19,10,4,10,11,95,10,6,72.26,4.436045839116352,69.9660029040491,81.31
2021-08-28 02:00:00,19,10,4,10,12,96,10,6,72.26,4.433292262394224,69.9895078259276,77.7
2021-08-28 03:00:00,19,10,4,10,13,97,10,6,72.26,4.430062115650035,70.0113561943997,76.12
2021-08-28 04:00:00,19,10,4,10,12,96,10,6,72.26,4.426355398883786,70.03154800946538,77.07
2021-08-28 05:00:00,19,10,4,10,11,96,10,6,72.26,4.422172112095476,70.05008327112462,76.62
2021-08-28 06:00:00,19,10,4,10,11,95,10,6,72.26,4.417512255285107,70.06696197937747,78.03
2021-08-28 07:00:00,19,10,4,12,10,91,12,6,72.26,4.412375828452676,70.08218413422387,85.0
2021-08-28 08:00:00,19,10,4,13,9,86,13,6,72.26,4.406762831598187,70.09574973566389,90.01
2021-08-28 09:00:00,19,10,4,14,8,81,14,6,72.26,4.400673264721636,70.10765878369746,91.55
2021-08-28 10:00:00,19,10,4,15,9,77,15,7,72.26,4.394107127823026,70.11791127832461,88.09
